County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
New York,New York,4408,454,26,0.60%,40.71455,-74.00714,2020-03-20 14:48 EDT,36,61,68.02,64.80446927
Westchester,New York,1091,293,0,0%,41.16319759,-73.7560629,2020-03-20 14:48 EDT,36,119,27.97,39.00607794
Nassau,New York,754,382,4,0.50%,40.74165225,-73.58899619,2020-03-20 14:48 EDT,36,59,20.48,36.81640625
Suffolk,New York,371,132,3,0.80%,40.87732808,-72.85898036,2020-03-20 14:48 EDT,36,103,29.24,12.6880985
Rockland,New York,101,48,1,1%,41.152374,-74.02401032,2020-03-20 14:48 EDT,36,87,6.95,14.5323741
Orange,New York,84,33,0,0%,41.40206825,-74.30559567,2020-03-20 14:48 EDT,36,71,11.27,7.453416149
Albany,New York,61,18,0,0%,42.65155,-73.75521,2020-03-20 14:48 EDT,36,1,17.58,3.469852105
Dutchess,New York,36,5,0,0%,41.76477515,-73.74281684,2020-03-20 14:48 EDT,36,27,19.66,1.831129196
Monroe,New York,34,4,1,2.90%,43.14604282,-77.69674911,2020-03-20 14:48 EDT,36,55,25.92,1.311728395
Erie,New York,31,3,0,0%,42.76382119,-78.73224973,2020-03-20 14:48 EDT,36,29,27.67,1.120346946
Saratoga,New York,21,0,0,0%,43.06974,-73.63661,2020-03-20 14:48 EDT,36,91,3.4,6.176470588
Schenectady,New York,14,0,0,0%,42.81238,-73.94122,2020-03-20 14:48 EDT,36,93,4.58,3.056768559
Onondaga,New York,13,6,0,0%,43.00487,-76.1836,2020-03-20 14:48 EDT,36,67,17.03,0.763358779
Ulster,New York,9,0,0,0%,41.95986,-73.99033,2020-03-20 14:48 EDT,36,111,11.82,0.76142132
Tompkins,New York,6,0,0,0%,42.44933495,-76.47064359,2020-03-20 14:48 EDT,36,109,13.09,0.458365164
Rensselaer,New York,6,0,0,0%,42.71086263,-73.5097379,2020-03-20 14:48 EDT,36,83,5.87,1.022146508
Putnam,New York,5,0,0,0%,41.42653455,-73.7494999,2020-03-20 14:48 EDT,36,79,2.58,1.937984496
Niagara,New York,4,0,0,0%,43.19998147,-78.74522262,2020-03-20 14:48 EDT,36,63,3.99,1.002506266
Greene,New York,2,0,0,0%,42.27654571,-74.12261588,2020-03-20 14:48 EDT,36,39,3.21,0.62305296
Montgomery,New York,2,0,0,0%,42.9022918,-74.43960085,2020-03-20 14:48 EDT,36,57,0.92,2.173913043
Allegany,New York,2,0,0,0%,42.25739788,-78.02755444,2020-03-20 14:48 EDT,36,3,4.27,0.468384075
Clinton,New York,2,0,0,0%,44.7904,-73.6006,2020-03-20 14:48 EDT,36,19,6.64,0.301204819
Oneida,New York,2,0,0,0%,43.24306498,-75.42583597,2020-03-20 14:48 EDT,36,65,13.15,0.152091255
