County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP
Wayne,Michigan,23,6,1,4.30%,42.28515,-83.3836,2020-03-18 18:54 EDT,26,163
Macomb,Michigan,10,2,0,0%,42.69565,-82.92171,2020-03-18 18:54 EDT,26,99
Washtenaw,Michigan,7,0,0,0%,42.25322942,-83.83877634,2020-03-18 18:54 EDT,26,161
Ingham,Michigan,5,0,0,0%,42.59709245,-84.37353421,2020-03-18 18:54 EDT,26,65
Kent,Michigan,5,0,0,0%,43.03216204,-85.54929822,2020-03-18 18:54 EDT,26,81
St. Clair,Michigan,2,0,0,0%,42.83189,-82.50221,2020-03-18 18:54 EDT,26,147
Montcalm,Michigan,1,0,0,0%,43.31095473,-85.1525018,2020-03-18 18:54 EDT,26,117
Bay,Michigan,1,0,0,0%,43.70732889,-83.99203709,2020-03-18 18:54 EDT,26,17
Charlevoix,Michigan,1,0,0,0%,45.31653,-85.26072,2020-03-18 18:54 EDT,26,29
Monroe,Michigan,1,0,0,0%,41.91606,-83.3979,2020-03-18 18:54 EDT,26,115
Ottawa,Michigan,1,0,0,0%,42.96071229,-85.99516567,2020-03-18 18:54 EDT,26,139
Leelanau,Michigan,1,0,0,0%,44.93849073,-85.81182341,2020-03-18 18:54 EDT,26,89
Otsego,Michigan,1,0,0,0%,42.46051,-85.69685,2020-03-18 18:54 EDT,26,137
Jackson,Michigan,1,0,0,0%,42.24848235,-84.42344983,2020-03-18 18:54 EDT,26,75
Milwaukee,Wisconsin,47,7,0,0%,43.042,-87.90687,2020-03-18 18:54 EDT,55,79
Dane,Wisconsin,23,4,0,0%,43.2509,-89.51829,2020-03-18 18:54 EDT,55,25
Fond du Lac,Wisconsin,12,0,0,0%,43.77302,-88.44709,2020-03-18 18:54 EDT,55,39
Waukesha,Wisconsin,5,1,0,0%,43.01458,-88.23548,2020-03-18 18:54 EDT,55,133
Sheboygan,Wisconsin,4,1,0,0%,43.74978,-87.71343,2020-03-18 18:54 EDT,55,117
Kenosha,Wisconsin,4,0,0,0%,42.58808,-87.82326,2020-03-18 18:54 EDT,55,59
Winnebago,Wisconsin,3,0,0,0%,44.07516,-88.52522,2020-03-18 18:54 EDT,55,139
Washington,Wisconsin,2,1,0,0%,43.36846263,-88.23074627,2020-03-18 18:54 EDT,55,131
La Crosse,Wisconsin,2,2,0,0%,43.81267,-91.25206,2020-03-18 18:54 EDT,55,63
Pierce,Wisconsin,1,0,0,0%,44.72273325,-92.42192317,2020-03-18 18:54 EDT,55,93
Racine,Wisconsin,1,0,0,0%,42.72564,-87.78955,2020-03-18 18:54 EDT,55,101
Wood,Wisconsin,1,0,0,0%,44.47523,-90.16062,2020-03-18 18:54 EDT,55,141
Outagamie,Wisconsin,1,0,0,0%,44.41615179,-88.46497822,2020-03-18 18:54 EDT,55,87
Brown,Wisconsin,1,1,0,0%,44.45262729,-88.00370915,2020-03-18 18:54 EDT,55,9
Walworth,Wisconsin,1,1,0,0%,42.66860085,-88.54195408,2020-03-18 18:54 EDT,55,127
Davidson,Tennessee,58,12,0,0%,36.1695608,-86.78475676,2020-03-18 18:54 EDT,47,37
Williamson,Tennessee,24,3,0,0%,35.89382673,-86.89863959,2020-03-18 18:54 EDT,47,187
Shelby,Tennessee,4,1,0,0%,31.95656,-94.31826,2020-03-18 18:54 EDT,47,157
Hamilton,Tennessee,3,2,0,0%,35.17932044,-85.16684143,2020-03-18 18:54 EDT,47,65
Knox,Tennessee,2,0,0,0%,35.9956069,-83.93465204,2020-03-18 18:54 EDT,47,93
Sumner,Tennessee,2,2,0,0%,36.46946208,-86.46033197,2020-03-18 18:54 EDT,47,165
Sullivan,Tennessee,1,0,0,0%,36.51280182,-82.30449503,2020-03-18 18:54 EDT,47,163
Jefferson,Tennessee,1,0,0,0%,36.05717538,-83.45179448,2020-03-18 18:54 EDT,47,89
Rutherford,Tennessee,1,0,0,0%,35.84274327,-86.41675248,2020-03-18 18:54 EDT,47,149
Campbell,Tennessee,1,0,0,0%,36.40345626,-84.14936087,2020-03-18 18:54 EDT,47,13
Sevier,Tennessee,1,0,0,0%,35.78406841,-83.52422241,2020-03-18 18:54 EDT,47,155
Cheatham,Tennessee,1,1,0,0%,36.26137095,-87.08723567,2020-03-18 18:54 EDT,47,21
Robertson,Tennessee,1,1,0,0%,36.52542953,-86.87055295,2020-03-18 18:54 EDT,47,147
Fairfield,Connecticut,69,21,1,1.40%,41.16633,-73.22876,2020-03-18 18:54 EDT,9,1
Hartford,Connecticut,11,4,0,0%,41.76375,-72.67394,2020-03-18 18:54 EDT,9,3
New Haven,Connecticut,10,2,0,0%,41.30801,-72.92432,2020-03-18 18:54 EDT,9,9
Litchfield,Connecticut,5,0,0,0%,41.74626,-73.18895,2020-03-18 18:54 EDT,9,5
Middlesex,Connecticut,1,1,0,0%,41.4630666,-72.53470405,2020-03-18 18:54 EDT,9,7
Cuyahoga,Ohio,38,7,0,0%,41.42441485,-81.65858169,2020-03-18 18:54 EDT,39,35
Butler,Ohio,8,2,0,0%,39.43863845,-84.57616769,2020-03-18 18:54 EDT,39,17
Franklin,Ohio,7,3,0,0%,39.96947128,-83.00933072,2020-03-18 18:54 EDT,39,49
Lorain,Ohio,6,2,0,0%,41.4682,-82.17815,2020-03-18 18:54 EDT,39,93
Summit,Ohio,4,0,0,0%,41.12591572,-81.53218826,2020-03-18 18:54 EDT,39,153
Medina,Ohio,4,1,0,0%,41.14042,-81.86402,2020-03-18 18:54 EDT,39,103
Stark,Ohio,3,0,0,0%,40.81390964,-81.3656565,2020-03-18 18:54 EDT,39,151
Mahoning,Ohio,3,2,0,0%,41.01464431,-80.77623825,2020-03-18 18:54 EDT,39,99
Trumbull,Ohio,2,0,0,0%,41.31706712,-80.7611827,2020-03-18 18:54 EDT,39,155
Belmont,Ohio,2,0,0,0%,40.02955,-81.03891,2020-03-18 18:54 EDT,39,13
Lake,Ohio,2,1,0,0%,41.69640842,-81.23731889,2020-03-18 18:54 EDT,39,85
Coshocton,Ohio,2,0,0,0%,40.3016178,-81.92001377,2020-03-18 18:54 EDT,39,31
Lucas,Ohio,1,0,0,0%,41.61985841,-83.65977665,2020-03-18 18:54 EDT,39,95
Tuscarawas,Ohio,1,0,0,0%,40.39758,-81.40727,2020-03-18 18:54 EDT,39,157
Geauga,Ohio,1,0,0,0%,41.49954507,-81.17858376,2020-03-18 18:54 EDT,39,55
Darke,Ohio,1,0,0,0%,40.13323815,-84.61936159,2020-03-18 18:54 EDT,39,37
Huron,Ohio,1,1,0,0%,41.14620646,-82.59834972,2020-03-18 18:54 EDT,39,77
Ashland,Ohio,1,1,0,0%,40.84598539,-82.2706822,2020-03-18 18:54 EDT,39,5
Delaware,Ohio,1,1,0,0%,40.27842038,-83.00497693,2020-03-18 18:54 EDT,39,41
Montgomery,Ohio,1,1,0,0%,39.75468776,-84.29097551,2020-03-18 18:54 EDT,39,113
Montgomery,Maryland,31,7,0,0%,39.13636819,-77.20403165,2020-03-18 18:54 EDT,24,31
Prince George's,Maryland,20,6,0,0%,38.82838616,-76.84587073,2020-03-18 18:54 EDT,24,33
Baltimore,Maryland,10,4,0,0%,39.29058,-76.60926,2020-03-18 18:54 EDT,24,5
Howard,Maryland,8,4,0,0%,39.25112784,-76.9312584,2020-03-18 18:54 EDT,24,27
Anne Arundel,Maryland,4,1,0,0%,39.00889701,-76.60328627,2020-03-18 18:54 EDT,24,3
Harford,Maryland,3,1,0,0%,39.55444035,-76.31583955,2020-03-18 18:54 EDT,24,25
Charles,Maryland,2,1,0,0%,38.47410423,-77.01286707,2020-03-18 18:54 EDT,24,17
Carroll,Maryland,1,0,0,0%,39.5629588,-77.02246566,2020-03-18 18:54 EDT,24,13
Talbot,Maryland,1,0,0,0%,38.75926446,-76.11366953,2020-03-18 18:54 EDT,24,41
Frederick,Maryland,1,0,0,0%,39.41574,-77.41203,2020-03-18 18:54 EDT,24,21
Wake,North Carolina,22,5,0,0%,35.79010846,-78.65039764,2020-03-18 18:54 EDT,37,183
Durham,North Carolina,16,0,0,0%,35.99542,-78.89644,2020-03-18 18:54 EDT,37,63
Mecklenburg,North Carolina,14,3,0,0%,35.24147789,-80.83080552,2020-03-18 18:54 EDT,37,119
Chatham,North Carolina,3,0,0,0%,35.70262985,-79.25541576,2020-03-18 18:54 EDT,37,37
Harnett,North Carolina,3,0,0,0%,35.34117,-78.78837,2020-03-18 18:54 EDT,37,85
Forsyth,North Carolina,2,0,0,0%,36.13053703,-80.25630221,2020-03-18 18:54 EDT,37,67
Johnston,North Carolina,2,0,0,0%,35.51765595,-78.36573857,2020-03-18 18:54 EDT,37,101
Watauga,North Carolina,2,1,0,0%,36.23101355,-81.69645582,2020-03-18 18:54 EDT,37,189
Cabarrus,North Carolina,1,0,0,0%,35.2372,-80.5423,2020-03-18 18:54 EDT,37,25
Onslow,North Carolina,1,0,0,0%,34.73346891,-77.42966411,2020-03-18 18:54 EDT,37,133
Wayne,North Carolina,1,0,0,0%,35.36376229,-78.0041603,2020-03-18 18:54 EDT,37,191
Brunswick,North Carolina,1,0,0,0%,34.07059384,-78.23749682,2020-03-18 18:54 EDT,37,19
Craven,North Carolina,1,0,0,0%,35.11728658,-77.08247035,2020-03-18 18:54 EDT,37,49
Wilson,North Carolina,1,0,0,0%,35.72196,-77.91637,2020-03-18 18:54 EDT,37,195
Iredell,North Carolina,1,0,0,0%,33.93323,-78.59112,2020-03-18 18:54 EDT,37,97
Sampson,North Carolina,1,0,0,0%,34.99160724,-78.37157696,2020-03-18 18:54 EDT,37,163
Guilford,North Carolina,1,0,0,0%,36.07946818,-79.78897008,2020-03-18 18:54 EDT,37,81
Lincoln,North Carolina,1,0,0,0%,35.48576876,-81.23065125,2020-03-18 18:54 EDT,37,109
Gaston,North Carolina,1,1,0,0%,35.29417636,-81.18015484,2020-03-18 18:54 EDT,37,71
New Hanover,North Carolina,1,1,0,0%,34.23292157,-77.88477524,2020-03-18 18:54 EDT,37,129
Union,North Carolina,1,1,0,0%,34.98832565,-80.53074453,2020-03-18 18:54 EDT,37,179
Fairfax,Virginia,14,2,0,0%,38.84179,-77.30887,2020-03-18 18:54 EDT,51,59
Arlington,Virginia,14,1,0,0%,38.8905,-77.08629,2020-03-18 18:54 EDT,51,13
James City,Virginia,13,1,1,7.70%,37.31327387,-76.77335259,2020-03-18 18:54 EDT,51,95
Loudoun,Virginia,5,0,0,0%,39.09069908,-77.63564793,2020-03-18 18:54 EDT,51,107
Chesterfield,Virginia,5,1,0,0%,37.37756,-77.50817,2020-03-18 18:54 EDT,51,41
Prince William,Virginia,4,0,0,0%,38.7024474,-77.4800235,2020-03-18 18:54 EDT,51,153
Stafford,Virginia,2,1,0,0%,38.42346,-77.40816,2020-03-18 18:54 EDT,51,179
Henrico,Virginia,2,0,0,0%,37.55,-77.4,2020-03-18 18:54 EDT,51,87
Spotsylvania,Virginia,1,0,0,0%,38.20174,-77.58855,2020-03-18 18:54 EDT,51,177
Hanover,Virginia,1,0,0,0%,37.76881,-77.37109,2020-03-18 18:54 EDT,51,85
Prince Edward,Virginia,1,0,0,0%,37.22429738,-78.44105653,2020-03-18 18:54 EDT,51,147
Harrisonburg,Virginia,1,0,0,0%,38.45163,-78.8697,2020-03-18 18:54 EDT,51,660
York,Virginia,1,0,1,100%,37.24188617,-76.55913612,2020-03-18 18:54 EDT,51,199
Williamsburg,Virginia,1,0,0,0%,37.26927,-76.70756,2020-03-18 18:54 EDT,51,830
Goochland,Virginia,1,0,0,0%,37.72201887,-77.91622239,2020-03-18 18:54 EDT,51,75
Charles City,Virginia,1,1,0,0%,37.34197,-77.0725,2020-03-18 18:54 EDT,51,36
Lynchburg,Virginia,1,1,0,0%,37.40040903,-79.19097922,2020-03-18 18:54 EDT,51,680
Hennepin,Minnesota,28,4,0,0%,45.00575776,-93.4749321,2020-03-18 18:54 EDT,27,53
Ramsey,Minnesota,12,1,0,0%,45.01812241,-93.09961678,2020-03-18 18:54 EDT,27,123
Dakota,Minnesota,8,2,0,0%,44.67098069,-93.06667775,2020-03-18 18:54 EDT,27,37
Olmsted,Minnesota,6,1,0,0%,44.00379942,-92.40181819,2020-03-18 18:54 EDT,27,109
Anoka,Minnesota,3,0,0,0%,45.19833,-93.38997,2020-03-18 18:54 EDT,27,3
Stearns,Minnesota,3,0,0,0%,45.55209682,-94.61375674,2020-03-18 18:54 EDT,27,145
Washington,Minnesota,3,1,0,0%,45.04110113,-92.88337857,2020-03-18 18:54 EDT,27,163
Carver,Minnesota,2,1,0,0%,44.76325,-93.62524,2020-03-18 18:54 EDT,27,19
Wright,Minnesota,2,1,0,0%,45.17344199,-93.9635579,2020-03-18 18:54 EDT,27,171
Martin,Minnesota,2,2,0,0%,43.67434914,-94.55104942,2020-03-18 18:54 EDT,27,91
Nicollet,Minnesota,2,2,0,0%,44.34967975,-94.24686405,2020-03-18 18:54 EDT,27,103
Renville,Minnesota,1,0,0,0%,44.78921,-95.21243,2020-03-18 18:54 EDT,27,129
Waseca,Minnesota,1,0,0,0%,44.07804,-93.50742,2020-03-18 18:54 EDT,27,161
Benton,Minnesota,1,0,0,0%,44.77609,-93.78113,2020-03-18 18:54 EDT,27,9
Scott,Minnesota,1,0,0,0%,44.648511,-93.535747,2020-03-18 18:54 EDT,27,139
Washington,Oregon,23,3,1,4.30%,45.56005965,-123.098408,2020-03-18 18:54 EDT,41,67
Linn,Oregon,15,0,0,0%,44.4887414,-122.5343983,2020-03-18 18:54 EDT,41,43
Marion,Oregon,8,4,0,0%,44.75045,-122.94052,2020-03-18 18:54 EDT,41,47
Deschutes,Oregon,6,0,0,0%,44.15924,-121.25967,2020-03-18 18:54 EDT,41,17
Clackamas,Oregon,6,0,0,0%,45.41211,-122.56909,2020-03-18 18:54 EDT,41,5
Multnomah,Oregon,3,0,1,33.30%,45.46975,-122.70562,2020-03-18 18:54 EDT,41,51
Jackson,Oregon,2,0,0,0%,42.4321189,-122.7284862,2020-03-18 18:54 EDT,41,29
Umatilla,Oregon,2,0,0,0%,45.91768,-119.34203,2020-03-18 18:54 EDT,41,59
Yamhill,Oregon,2,1,0,0%,45.34037,-123.18787,2020-03-18 18:54 EDT,41,71
Lane,Oregon,2,0,1,50%,43.93873498,-122.8479273,2020-03-18 18:54 EDT,41,39
Klamath,Oregon,1,0,0,0%,42.69219137,-121.6433518,2020-03-18 18:54 EDT,41,35
Douglas,Oregon,1,0,0,0%,43.27977096,-123.1664872,2020-03-18 18:54 EDT,41,19
Polk,Oregon,1,0,0,0%,44.90373452,-123.4127777,2020-03-18 18:54 EDT,41,53
Salt Lake,Utah,22,2,0,0%,40.76031,-111.88822,2020-03-18 18:54 EDT,49,35
Summit,Utah,15,7,0,0%,40.86809857,-110.9558464,2020-03-18 18:54 EDT,49,43
Davis,Utah,6,2,0,0%,40.99973617,-111.9800051,2020-03-18 18:54 EDT,49,11
Wasatch,Utah,2,0,0,0%,40.3304771,-111.1683986,2020-03-18 18:54 EDT,49,51
Tooele,Utah,1,0,0,0%,40.53408,-112.29849,2020-03-18 18:54 EDT,49,45
Utah,Utah,1,1,0,0%,40.11356385,-111.6594534,2020-03-18 18:54 EDT,49,49
Kershaw,South Carolina,25,3,0,0%,34.33892207,-80.59029602,2020-03-18 18:54 EDT,45,55
Beaufort,South Carolina,6,2,0,0%,32.43119,-80.66993,2020-03-18 18:54 EDT,45,13
Horry,South Carolina,5,1,0,0%,33.93188,-79.1347,2020-03-18 18:54 EDT,45,51
Charleston,South Carolina,4,1,0,0%,32.78115,-79.9316,2020-03-18 18:54 EDT,45,19
Lexington,South Carolina,4,1,1,25%,33.98105,-81.23595,2020-03-18 18:54 EDT,45,63
Richland,South Carolina,4,3,0,0%,34.02145286,-80.90134504,2020-03-18 18:54 EDT,45,79
Greenville,South Carolina,3,1,0,0%,34.84827,-82.40011,2020-03-18 18:54 EDT,45,45
Lancaster,South Carolina,2,0,0,0%,34.72096,-80.77112,2020-03-18 18:54 EDT,45,57
Anderson,South Carolina,2,0,0,0%,34.50061,-82.64962,2020-03-18 18:54 EDT,45,7
Spartanburg,South Carolina,1,0,0,0%,34.94838,-81.93494,2020-03-18 18:54 EDT,45,83
Fairfield,South Carolina,1,0,0,0%,34.39518619,-81.12116934,2020-03-18 18:54 EDT,45,39
Calhoun,South Carolina,1,0,0,0%,33.67595941,-80.78363901,2020-03-18 18:54 EDT,45,17
York,South Carolina,1,0,0,0%,34.97475038,-81.18448769,2020-03-18 18:54 EDT,45,91
Lee,South Carolina,1,1,0,0%,34.16328963,-80.25444247,2020-03-18 18:54 EDT,45,61
Clark,Nevada,42,0,1,2.40%,36.21709974,-115.0246913,2020-03-18 18:54 EDT,32,3
Washoe,Nevada,12,0,0,0%,40.68696023,-119.665991,2020-03-18 18:54 EDT,32,31
Carson City,Nevada,1,0,0,0%,39.16506,-119.76697,2020-03-18 18:54 EDT,32,510
Jefferson,Alabama,25,4,0,0%,33.55427371,-86.89648912,2020-03-18 18:54 EDT,1,73
Lee,Alabama,8,5,0,0%,32.60103513,-85.35548613,2020-03-18 18:54 EDT,1,81
Elmore,Alabama,4,2,0,0%,32.54165,-86.31093,2020-03-18 18:54 EDT,1,51
Shelby,Alabama,4,0,0,0%,33.113,-86.58361,2020-03-18 18:54 EDT,1,117
Tuscaloosa,Alabama,3,0,0,0%,33.21042,-87.56625,2020-03-18 18:54 EDT,1,125
Montgomery,Alabama,2,0,0,0%,32.38015,-86.30008,2020-03-18 18:54 EDT,1,101
Limestone,Alabama,1,0,0,0%,34.81489201,-86.97728456,2020-03-18 18:54 EDT,1,83
Baldwin,Alabama,1,0,0,0%,30.73589116,-87.72352514,2020-03-18 18:54 EDT,1,3
St. Clair,Alabama,1,0,0,0%,32.32347,-86.61664,2020-03-18 18:54 EDT,1,115
Madison,Alabama,1,0,0,0%,34.76311801,-86.55018951,2020-03-18 18:54 EDT,1,89
Calhoun,Alabama,1,1,0,0%,33.77138006,-85.82610844,2020-03-18 18:54 EDT,1,15
Cumberland,Maine,24,4,0,0%,43.79028,-70.24612,2020-03-18 18:54 EDT,23,5
Androscoggin,Maine,3,0,0,0%,44.16587609,-70.20645861,2020-03-18 18:54 EDT,23,1
Lincoln,Maine,3,1,0,0%,44.07018534,-69.54387103,2020-03-18 18:54 EDT,23,15
York,Maine,2,1,0,0%,43.47852983,-70.71542947,2020-03-18 18:54 EDT,23,31
Oxford,Maine,1,0,0,0%,44.50009572,-70.75666912,2020-03-18 18:54 EDT,23,17
Kennebec,Maine,1,0,0,0%,44.40914805,-69.76727562,2020-03-18 18:54 EDT,23,11
Penobscot,Maine,1,1,0,0%,45.40051207,-68.64945726,2020-03-18 18:54 EDT,23,19
Rockingham,New Hampshire,14,0,0,0%,43.04954,-70.93216,2020-03-18 18:54 EDT,33,15
Grafton,New Hampshire,7,0,0,0%,43.56212,-71.95114,2020-03-18 18:54 EDT,33,9
Hillsborough,New Hampshire,4,0,0,0%,43.1443,-71.93272,2020-03-18 18:54 EDT,33,11
Carroll,New Hampshire,4,3,0,0%,44.29787,-71.54184,2020-03-18 18:54 EDT,33,3
Marion,Indiana,11,2,1,9.10%,39.78174364,-86.1384149,2020-03-18 18:54 EDT,18,97
Hendricks,Indiana,4,1,0,0%,39.483833,-86.068651,2020-03-18 18:54 EDT,18,63
Johnson,Indiana,3,0,1,33.30%,39.48998224,-86.10160833,2020-03-18 18:54 EDT,18,81
Lake,Indiana,3,1,0,0%,41.4166063,-87.38217401,2020-03-18 18:54 EDT,18,89
Howard,Indiana,2,0,0,0%,40.48359609,-86.11686027,2020-03-18 18:54 EDT,18,67
Hamilton,Indiana,2,1,0,0%,40.07251369,-86.05201795,2020-03-18 18:54 EDT,18,57
Franklin,Indiana,2,0,0,0%,39.41487151,-85.06025193,2020-03-18 18:54 EDT,18,47
Noble,Indiana,1,0,0,0%,41.39858246,-85.41743879,2020-03-18 18:54 EDT,18,113
Adams,Indiana,1,0,0,0%,40.74565068,-84.93663421,2020-03-18 18:54 EDT,18,1
Boone,Indiana,1,0,0,0%,40.05074486,-86.46869878,2020-03-18 18:54 EDT,18,11
St. Joseph,Indiana,1,0,0,0%,41.61672009,-86.28991117,2020-03-18 18:54 EDT,18,141
Wells,Indiana,1,0,0,0%,40.72919489,-85.22121595,2020-03-18 18:54 EDT,18,179
LaPorte,Indiana,1,0,0,0%,41.6106,-86.72252,2020-03-18 18:54 EDT,18,91
Floyd,Indiana,1,0,0,0%,38.3189831,-85.90692978,2020-03-18 18:54 EDT,18,43
Bartholomew,Indiana,1,0,0,0%,39.20594992,-85.8975923,2020-03-18 18:54 EDT,18,5
Clark,Indiana,1,1,0,0%,38.47741675,-85.70747393,2020-03-18 18:54 EDT,18,19
Fayette,Indiana,1,1,0,0%,39.64006518,-85.17871479,2020-03-18 18:54 EDT,18,41
Jennings,Indiana,1,1,0,0%,38.99694082,-85.62804372,2020-03-18 18:54 EDT,18,79
Johnson,Iowa,21,3,0,0%,41.67149574,-91.58805417,2020-03-18 18:54 EDT,19,103
Dallas,Iowa,5,2,0,0%,41.68481683,-94.03976204,2020-03-18 18:54 EDT,19,49
Polk,Iowa,3,2,0,0%,41.68541161,-93.57344237,2020-03-18 18:54 EDT,19,153
Allamakee,Iowa,2,0,0,0%,43.28531816,-91.3847131,2020-03-18 18:54 EDT,19,5
Pottawattamie,Iowa,1,0,0,0%,41.33665838,-95.54141965,2020-03-18 18:54 EDT,19,155
Carroll,Iowa,1,0,0,0%,42.06585,-94.86793,2020-03-18 18:54 EDT,19,27
Harrison,Iowa,1,0,0,0%,41.683014,-95.81552401,2020-03-18 18:54 EDT,19,85
Adair,Iowa,1,0,0,0%,41.33074348,-94.47094644,2020-03-18 18:54 EDT,19,1
Black Hawk,Iowa,1,0,0,0%,42.49406,-92.344716,2020-03-18 18:54 EDT,19,13
Fayette,Kentucky,8,0,0,0%,38.04227216,-84.45868673,2020-03-18 18:54 EDT,21,67
Jefferson,Kentucky,8,1,0,0%,38.18589024,-85.65499484,2020-03-18 18:54 EDT,21,111
Harrison,Kentucky,6,0,0,0%,38.44174035,-84.33140447,2020-03-18 18:54 EDT,21,97
Montgomery,Kentucky,2,0,0,0%,38.03347158,-83.9130299,2020-03-18 18:54 EDT,21,173
Nelson,Kentucky,1,0,0,0%,37.80507638,-85.46597155,2020-03-18 18:54 EDT,21,179
Clark,Kentucky,1,0,0,0%,37.97082287,-84.14733588,2020-03-18 18:54 EDT,21,49
Bourbon,Kentucky,1,1,1,100%,38.20667946,-84.21713594,2020-03-18 18:54 EDT,21,17
Lyon,Kentucky,1,0,0,0%,37.0261669,-88.07899509,2020-03-18 18:54 EDT,21,143
Hinds,Mississippi,6,0,0,0%,32.26676751,-90.4426253,2020-03-18 18:54 EDT,28,49
Leflore,Mississippi,4,0,0,0%,33.55052797,-90.30106536,2020-03-18 18:54 EDT,28,83
Pearl River,Mississippi,4,2,0,0%,30.7685434,-89.58975736,2020-03-18 18:54 EDT,28,109
Forrest,Mississippi,3,0,0,0%,31.18883949,-89.25783485,2020-03-18 18:54 EDT,28,35
Harrison,Mississippi,3,2,0,0%,30.51215635,-89.11668435,2020-03-18 18:54 EDT,28,47
Copiah,Mississippi,2,0,0,0%,31.8693204,-90.44885969,2020-03-18 18:54 EDT,28,29
Hancock,Mississippi,2,1,0,0%,30.4163438,-89.48879815,2020-03-18 18:54 EDT,28,45
Jackson,Mississippi,2,1,0,0%,30.54327789,-88.6359578,2020-03-18 18:54 EDT,28,59
Bolivar,Mississippi,2,2,0,0%,33.79576737,-90.87602886,2020-03-18 18:54 EDT,28,11
Coahoma,Mississippi,2,2,0,0%,34.22735359,-90.59769074,2020-03-18 18:54 EDT,28,27
Monroe,Mississippi,1,0,0,0%,33.89226612,-88.48051389,2020-03-18 18:54 EDT,28,95
Perry,Mississippi,1,1,0,0%,31.17193306,-88.99230846,2020-03-18 18:54 EDT,28,111
Providence,Rhode Island,33,10,0,0%,41.82387,-71.41199,2020-03-18 18:54 EDT,44,7
Jefferson,Arkansas,3,0,0,0%,34.37911,-92.16608,2020-03-18 18:54 EDT,5,69
Washington,Arkansas,1,1,0,0%,35.97848657,-94.21608058,2020-03-18 18:54 EDT,5,143
Oklahoma,Oklahoma,6,0,0,0%,35.58268395,-97.50859936,2020-03-18 18:54 EDT,40,109
Tulsa,Oklahoma,3,0,0,0%,36.15011,-95.99352,2020-03-18 18:54 EDT,40,143
Cleveland,Oklahoma,2,0,0,0%,35.20309375,-97.32639069,2020-03-18 18:54 EDT,40,27
Kay,Oklahoma,2,0,0,0%,36.81800612,-97.14387074,2020-03-18 18:54 EDT,40,71
Jackson,Oklahoma,1,0,0,0%,34.5866254,-99.41604727,2020-03-18 18:54 EDT,40,65
Payne,Oklahoma,1,0,0,0%,36.07732714,-96.9757817,2020-03-18 18:54 EDT,40,119
Canadian,Oklahoma,1,0,0,0%,35.54258124,-97.98256476,2020-03-18 18:54 EDT,40,17
Pawnee,Oklahoma,1,0,0,0%,36.31690779,-96.69931207,2020-03-18 18:54 EDT,40,117
Maricopa,Arizona,12,3,0,0%,33.3488247,-112.4912788,2020-03-18 18:54 EDT,4,13
Pinal,Arizona,8,3,0,0%,32.90431973,-111.3447647,2020-03-18 18:54 EDT,4,21
Pima,Arizona,5,1,0,0%,32.09727123,-111.7897671,2020-03-18 18:54 EDT,4,19
Navajo,Arizona,2,0,0,0%,35.39955057,-110.3213878,2020-03-18 18:54 EDT,4,17
Graham,Arizona,1,0,0,0%,32.87449,-109.74198,2020-03-18 18:54 EDT,4,9
Bernalillo,New Mexico,16,2,0,0%,35.05128463,-106.6703125,2020-03-18 18:54 EDT,35,1
Santa Fe,New Mexico,5,1,0,0%,35.69168,-105.93796,2020-03-18 18:54 EDT,35,49
Sandoval,New Mexico,4,2,0,0%,35.68878872,-106.8666133,2020-03-18 18:54 EDT,35,43
Socorro,New Mexico,2,0,0,0%,34.06014,-106.89187,2020-03-18 18:54 EDT,35,53
Taos,New Mexico,1,0,0,0%,36.57785635,-105.6310357,2020-03-18 18:54 EDT,35,55
New Castle,Delaware,17,2,0,0%,39.65977,-75.56394,2020-03-18 18:54 EDT,10,3
Sussex,Delaware,1,0,0,0%,38.66201719,-75.39879573,2020-03-18 18:54 EDT,10,5
Kent,Delaware,1,1,0,0%,39.08881449,-75.56713028,2020-03-18 18:54 EDT,10,1
Douglas,Nebraska,19,0,0,0%,41.29535164,-96.1553341,2020-03-18 18:54 EDT,31,55
Knox,Nebraska,2,0,0,0%,42.63165456,-97.89463638,2020-03-18 18:54 EDT,31,107
Cass,Nebraska,1,0,0,0%,40.90975787,-96.14136094,2020-03-18 18:54 EDT,31,25
Sarpy,Nebraska,1,0,0,0%,41.11286262,-96.1134336,2020-03-18 18:54 EDT,31,153
Lincoln,Nebraska,1,0,0,0%,41.04778534,-100.7451548,2020-03-18 18:54 EDT,31,111
Johnson,Kansas,12,2,0,0%,38.88377293,-94.82222518,2020-03-18 18:54 EDT,20,91
Wyandotte,Kansas,4,0,1,25%,39.11407013,-94.76524274,2020-03-18 18:54 EDT,20,209
Leavenworth,Kansas,2,2,0,0%,39.19872397,-95.03852507,2020-03-18 18:54 EDT,20,103
Butler,Kansas,1,0,0,0%,37.78128093,-96.83903083,2020-03-18 18:54 EDT,20,15
Franklin,Kansas,1,0,0,0%,38.56451748,-95.28594053,2020-03-18 18:54 EDT,20,59
Ford,Kansas,1,0,0,0%,37.69171326,-99.88798241,2020-03-18 18:54 EDT,20,57
Douglas,Kansas,1,0,0,0%,38.88462907,-95.29255463,2020-03-18 18:54 EDT,20,45
St. Louis,Missouri,4,0,0,0%,38.62775,-90.19956,2020-03-18 18:54 EDT,29,189
