County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
New York,New York,141235,2535,14773,10.5%,40.71455,-74.00714,2020-04-20 22:35 EDT,36,500,8443.713,16.72664620410476
Nassau,New York,30677,664,1329,4.3%,40.74165225,-73.58899619,2020-04-20 22:35 EDT,36,059,1356.564,22.613750622897264
Suffolk,New York,28127,642,859,3.1%,40.87732808,-72.85898036,2020-04-20 22:35 EDT,36,103,1487.901,18.90381147670443
Westchester,New York,24306,503,776,3.2%,41.16319759,-73.7560629,2020-04-20 22:35 EDT,36,119,968.815,25.088381166683007
Rockland,New York,9457,93,381,4%,41.152374,-74.02401032,2020-04-20 22:35 EDT,36,087,323.686,29.216586444887948
Orange,New York,6514,0,211,3.2%,41.40206825,-74.30559567,2020-04-20 22:35 EDT,36,071,378.227,17.222461643404625
Dutchess,New York,2284,44,28,1.2%,41.76477515,-73.74281684,2020-04-20 22:35 EDT,36,027,293.894,7.7715094557901825
Erie,New York,2221,29,162,7.3%,42.76382119,-78.73224973,2020-04-20 22:35 EDT,36,029,919.866,2.4144821093507094
Monroe,New York,1054,22,81,7.7%,43.14604282,-77.69674911,2020-04-20 22:35 EDT,36,055,744.248,1.4161946017994
Ulster,New York,997,37,16,1.6%,41.95986,-73.99033,2020-04-20 22:35 EDT,36,111,179.303,5.560420071052911
Putnam,New York,807,29,7,0.9%,41.42653455,-73.7494999,2020-04-20 22:35 EDT,36,079,99.070,8.145755526395478
Albany,New York,687,5,23,3.3%,42.65155,-73.75520999999998,2020-04-20 22:35 EDT,36,001,307.426,2.2346841191050855
Onondaga,New York,646,9,21,3.3%,43.00487,-76.1836,2020-04-20 22:35 EDT,36,067,464.242,1.3915156319333453
Sullivan,New York,560,23,13,2.3%,41.71631354,-74.76811083,2020-04-20 22:35 EDT,36,105,75.211,7.4457193761550835
Schenectady,New York,336,41,14,4.2%,42.81238,-73.94122,2020-04-20 22:35 EDT,36,093,154.883,2.169379467081604
Oneida,New York,279,4,8,2.9%,43.24306498,-75.42583597,2020-04-20 22:35 EDT,36,065,230.782,1.2089331057014845
Saratoga,New York,272,21,7,2.6%,43.06974,-73.63661,2020-04-20 22:35 EDT,36,091,227.377,1.1962511599678067
Niagara,New York,255,9,16,6.3%,43.19998147,-78.74522262,2020-04-20 22:35 EDT,36,063,211.704,1.2045119600952272
Broome,New York,199,7,11,5.5%,42.16021802,-75.81964586,2020-04-20 22:35 EDT,36,007,194.402,1.023652020040946
Steuben,New York,195,0,27,13.8%,42.26782685,-77.38382596,2020-04-20 22:35 EDT,36,101,96.927,2.0118233309604134
Rensselaer,New York,186,0,6,3.2%,42.71086263,-73.5097379,2020-04-20 22:35 EDT,36,083,159.431,1.1666488951333178
Columbia,New York,120,13,12,10%,42.25001078,-73.63186134,2020-04-20 22:35 EDT,36,021,60.919,1.969828789047752
Genesee,New York,119,2,2,1.7%,43.00094016,-78.1936949,2020-04-20 22:35 EDT,36,037,58.112,2.0477698237885464
Tompkins,New York,119,0,0,0%,42.44933495,-76.47064359,2020-04-20 22:35 EDT,36,109,102.962,1.1557662050076727
Madison,New York,117,0,5,4.3%,42.91290749,-75.66978904,2020-04-20 22:35 EDT,36,053,71.359,1.639596967446293
St. Lawrence,New York,110,5,0,0%,44.17727,-76.16771999999997,2020-04-20 22:35 EDT,36,089,109.558,1.004034392741744
Warren,New York,101,5,0,0%,43.5592099,-73.85881158,2020-04-20 22:35 EDT,36,113,64.480,1.5663771712158807
Greene,New York,86,1,0,0%,42.27654571,-74.12261588,2020-04-20 22:35 EDT,36,039,47.617,1.8060776613394376
Chenango,New York,78,0,0,0%,42.49349443,-75.61153709999998,2020-04-20 22:35 EDT,36,017,48.348,1.6133035492678085
Chemung,New York,73,0,1,1.4%,42.1411881,-76.76001059999999,2020-04-20 22:35 EDT,36,015,85.740,0.8514112432936786
Ontario,New York,71,1,0,0%,42.85288942,-77.29981098,2020-04-20 22:35 EDT,36,069,109.472,0.6485676702718502
Washington,New York,65,2,2,3.1%,43.31227113,-73.43096234,2020-04-20 22:35 EDT,36,115,61.828,1.0513036164844407
Clinton,New York,56,7,3,5.4%,44.7904,-73.6006,2020-04-20 22:35 EDT,36,019,80.794,0.6931207762952695
Jefferson,New York,54,0,0,0%,44.04103424,-75.91225529,2020-04-20 22:35 EDT,36,045,114.448,0.47183000139801484
Oswego,New York,52,0,2,3.8%,43.4365257,-76.14924403,2020-04-20 22:35 EDT,36,075,119.104,0.4365932294465341
Wayne,New York,50,0,0,0%,42.474131,-77.09816,2020-04-20 22:35 EDT,36,117,90.856,0.5503213876904112
Delaware,New York,49,0,4,8.2%,42.19804334,-74.96635196,2020-04-20 22:35 EDT,36,025,45.502,1.0768757417256385
Herkimer,New York,49,0,3,6.1%,43.0259,-74.98433,2020-04-20 22:35 EDT,36,043,62.505,0.7839372850171986
Otsego,New York,49,1,4,8.2%,42.63373751,-75.03256231,2020-04-20 22:35 EDT,36,077,60.244,0.813359006706062
Orleans,New York,46,0,1,2.2%,43.252100586000005,-78.23124678499991,2020-04-20 22:35 EDT,36,073,41.175,1.117182756527019
Wyoming,New York,44,0,3,6.8%,42.70242659,-78.22443261,2020-04-20 22:35 EDT,36,121,40.565,1.084678910390731
Livingston,New York,39,0,4,10.3%,42.72808354,-77.77543855,2020-04-20 22:35 EDT,36,051,63.907,0.6102617866587385
Tioga,New York,37,2,0,0%,42.06057,-76.34519,2020-04-20 22:35 EDT,36,107,49.045,0.7544092160260985
Cayuga,New York,36,0,1,2.8%,42.92145204,-76.54917489,2020-04-20 22:35 EDT,36,011,77.868,0.46232085067036527
Montgomery,New York,35,0,1,2.9%,42.90229179999999,-74.43960085,2020-04-20 22:35 EDT,36,057,49.426,0.7081293246469469
Cattaraugus,New York,34,0,0,0%,42.2485958350001,-78.678812022,2020-04-20 22:35 EDT,36,009,77.686,0.4376592951110882
Allegany,New York,30,0,2,6.7%,42.25739788,-78.02755444,2020-04-20 22:35 EDT,36,003,47.025,0.6379585326953748
Fulton,New York,27,0,0,0%,43.11240266,-74.43516277,2020-04-20 22:35 EDT,36,035,53.743,0.5023910090616452
Chautauqua,New York,25,0,3,12%,42.22826274,-79.36643298,2020-04-20 22:35 EDT,36,013,129.656,0.19281791818350094
Cortland,New York,25,0,0,0%,42.59500111,-76.07023743,2020-04-20 22:35 EDT,36,023,48.123,0.5195021091785632
Essex,New York,20,2,0,0%,44.10755697,-73.79125847,2020-04-20 22:35 EDT,36,031,37.751,0.5297872904029033
Schoharie,New York,20,0,0,0%,42.58820746,-74.44213588,2020-04-20 22:35 EDT,36,095,31.364,0.6376737661012626
Seneca,New York,18,0,0,0%,42.790068356999996,-76.822922724,2020-04-20 22:35 EDT,36,099,34.612,0.5200508494163875
Franklin,New York,13,0,0,0%,44.592675381999996,-74.3034218499999,2020-04-20 22:35 EDT,36,033,50.692,0.25645072200741736
Yates,New York,10,1,0,0%,42.633345773,-77.11807677899999,2020-04-20 22:35 EDT,36,123,25.009,0.3998560518213443
Lewis,New York,9,1,0,0%,43.78473386600009,-75.448706117,2020-04-20 22:35 EDT,36,049,26.719,0.33683895355365095
Schuyler,New York,8,0,0,0%,42.370638971999995,-76.9851275,2020-04-20 22:35 EDT,36,097,17.992,0.4446420631391729
Hamilton,New York,3,0,0,0%,43.66130373,-74.49733573,2020-04-20 22:35 EDT,36,041,4.575,0.6557377049180327
Bergen,New Jersey,13011,372,787,6%,40.95949149,-74.074442,2020-04-20 22:35 EDT,34,003,929.999,13.990337624018952
Hudson,New Jersey,11221,735,636,5.7%,40.74034231,-74.07410970000002,2020-04-20 22:35 EDT,34,017,668.631,16.782051684710996
Essex,New Jersey,10729,425,751,7%,40.78779259,-74.24760059,2020-04-20 22:35 EDT,34,013,793.555,13.520171884746489
Union,New Jersey,9972,363,387,3.9%,40.69635,-74.26957,2020-04-20 22:35 EDT,34,039,553.066,18.03039781870518
Passaic,New Jersey,8479,191,263,3.1%,40.86034,-74.12374,2020-04-20 22:35 EDT,34,031,504.041,16.822044238464727
Middlesex,New Jersey,8346,329,345,4.1%,40.57936,-74.50067,2020-04-20 22:35 EDT,34,023,826.698,10.095585086694294
