County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
New York,New York,118302,7837,8455,7.1%,40.71455,-74.00714,2020-04-15 23:56 EDT,36,500,8443.713,14.010660949750424
Nassau,New York,26715,1465,1057,4.0%,40.74165225,-73.58899619,2020-04-15 23:56 EDT,36,059,1356.564,19.69313648305572
Suffolk,New York,23708,689,653,2.8%,40.87732808,-72.85898036,2020-04-15 23:56 EDT,36,103,1487.901,15.933855814331732
Westchester,New York,20947,756,640,3.1%,41.16319759,-73.7560629,2020-04-15 23:56 EDT,36,119,968.815,21.621258960689087
Rockland,New York,8474,139,298,3.5%,41.152374,-74.02401032,2020-04-15 23:56 EDT,36,087,323.686,26.179692665113723
Orange,New York,5830,0,178,3.1%,41.40206825,-74.30559567,2020-04-15 23:56 EDT,36,071,378.227,15.414023853400208
Dutchess,New York,2048,114,18,0.9%,41.76477515,-73.74281684,2020-04-15 23:56 EDT,36,027,293.894,6.968498846522896
Erie,New York,1812,82,104,5.7%,42.76382119,-78.73224973,2020-04-15 23:56 EDT,36,029,919.866,1.9698521306364185
Monroe,New York,884,34,56,6.3%,43.14604282,-77.69674911,2020-04-15 23:56 EDT,36,055,744.248,1.1877761176382065
Ulster,New York,804,59,13,1.6%,41.95986,-73.99033,2020-04-15 23:56 EDT,36,111,179.303,4.484029826606359
Putnam,New York,634,0,7,1.1%,41.42653455,-73.7494999,2020-04-15 23:56 EDT,36,079,99.070,6.399515494095085
Onondaga,New York,563,26,12,2.1%,43.00487,-76.1836,2020-04-15 23:56 EDT,36,067,464.242,1.2127295677685346
Albany,New York,548,13,20,3.6%,42.65155,-73.75520999999998,2020-04-15 23:56 EDT,36,001,307.426,1.7825427907854248
Sullivan,New York,424,9,10,2.4%,41.71631354,-74.76811083,2020-04-15 23:56 EDT,36,105,75.211,5.637473241945992
Oneida,New York,246,17,4,1.6%,43.24306498,-75.42583597,2020-04-15 23:56 EDT,36,065,230.782,1.0659410179303412
Schenectady,New York,237,2,8,3.4%,42.81238,-73.94122,2020-04-15 23:56 EDT,36,093,154.883,1.5301873026736312
Niagara,New York,229,13,9,3.9%,43.19998147,-78.74522262,2020-04-15 23:56 EDT,36,063,211.704,1.081698975928655
